return_id,item_id,order_id,return_date,reason,refund_amount
RET-003574,ITEM-00040726,ORD-0008967,,Unknown,937.36
RET-003575,ITEM-00065090,ORD-0014102,,Not as Described,143.34
RET-003576,ITEM-00063013,ORD-0009207,,Wrong Item,139.43
RET-003577,ITEM-00016621,ORD-0016863,2024-05-08,Late Delivery,207.06
RET-003578,ITEM-00031524,ORD-0017187,,Wrong Item,88.96
RET-003579,ITEM-00064354,ORD-0023023,2022-10-03,Not as Described,619.64
RET-003580,ITEM-00045470,ORD-0001445,,Unknown,464.92
RET-003581,ITEM-00050004,ORD-0006600,2022-03-12,Not as Described,1065.45
RET-003582,ITEM-00001567,ORD-0019863,,Not as Described,136.71
RET-003583,ITEM-00050573,ORD-0017653,2024-08-01,Wrong Item,678.99
RET-003584,ITEM-00009245,ORD-0008848,2022-05-04,Changed Mind,349.02
RET-003585,ITEM-00011492,ORD-0018910,2022-03-05,Damaged,442.92
RET-003586,ITEM-00000367,ORD-0002169,,Changed Mind,309.96
RET-003587,ITEM-00065557,ORD-0003892,2022-01-12,Late Delivery,11.77
RET-003588,ITEM-00008787,ORD-0007639,,Changed Mind,96.75
RET-003589,ITEM-00060180,ORD-0013499,,Not as Described,178.06
RET-003590,ITEM-00040384,ORD-0017236,,Wrong Item,637.08
RET-003591,ITEM-00023836,ORD-0000842,,Not as Described,888.24
RET-003592,ITEM-00035026,ORD-0000875,,Wrong Item,350.22
RET-003593,ITEM-00012009,ORD-0023830,,Wrong Item,452.92
RET-003594,ITEM-00010494,ORD-0001012,,Damaged,292.12
RET-003595,ITEM-00017637,ORD-0004764,,Not as Described,472.35
RET-003596,ITEM-00008317,ORD-0020454,,Not as Described,422.13
RET-003597,ITEM-00018901,,2022-08-11,Damaged,69.26
RET-003598,ITEM-00044837,ORD-0023520,,Not as Described,401.15
RET-003599,ITEM-00033685,ORD-0018392,2022-10-04,Not as Described,72.57
RET-003600,ITEM-00057622,ORD-0008740,,Changed Mind,429.28
RET-003601,ITEM-00019828,ORD-0016061,2024-05-05,Damaged,48.79
RET-003602,ITEM-00010267,ORD-0021497,,Changed Mind,67.89
RET-003603,ITEM-00000980,ORD-0000422,,Damaged,539.85
RET-003604,ITEM-00015233,ORD-0002759,,Not as Described,417.18
RET-003605,ITEM-00027748,ORD-0002025,,Not as Described,279.75
RET-003606,ITEM-00039320,ORD-0014703,,Damaged,209.96
RET-003607,ITEM-00039990,ORD-0003574,2023-06-09,Changed Mind,282.84
RET-003608,ITEM-00015781,ORD-0015584,2023-08-03,Wrong Item,451.2
RET-003609,ITEM-00031506,ORD-0020333,,Not as Described,39.65
RET-003610,ITEM-00041222,ORD-0010893,2022-07-11,Damaged,527.04
RET-003611,ITEM-00040661,ORD-0011532,2023-12-08,Not as Described,327.3
RET-003612,ITEM-00052394,ORD-0011550,2023-12-12,Late Delivery,792.28
RET-003613,ITEM-00017154,ORD-0003156,,Changed Mind,186.9
RET-003614,ITEM-00052704,ORD-0024752,2024-09-03,Late Delivery,964.88
RET-003615,ITEM-00029672,ORD-0012690,,Changed Mind,258.48
RET-003616,ITEM-00057739,ORD-0000047,2022-12-11,Wrong Item,213.59
RET-003617,ITEM-00011818,ORD-0010642,,Wrong Item,618.36
RET-003618,ITEM-00001706,ORD-0012561,2023-08-09,Wrong Item,99.22
RET-003619,ITEM-00053579,ORD-0017268,2022-11-05,Not as Described,388.48
RET-003620,ITEM-00034781,ORD-0021079,,Damaged,35.45
RET-003621,ITEM-00048093,ORD-0000278,,Late Delivery,109.56
RET-003622,ITEM-00039205,ORD-0004494,2022-07-03,Wrong Item,58.85
RET-003623,ITEM-00022845,ORD-0008757,2024-12-03,Wrong Item,494.22
RET-003624,ITEM-00046021,ORD-0023310,,Changed Mind,859.95
RET-003625,ITEM-00066788,ORD-0011307,,Late Delivery,342.96
RET-003626,ITEM-00065512,ORD-0004026,,Changed Mind,88.89
RET-003627,ITEM-00026858,ORD-0022533,,Damaged,351.92
RET-003628,ITEM-00066326,ORD-0023097,,Wrong Item,944.08
RET-003629,ITEM-00033056,ORD-0020398,,Unknown,238.78
RET-003630,ITEM-00040667,ORD-0014733,2023-06-08,Wrong Item,537.12
RET-003631,ITEM-00023737,ORD-0005522,2023-07-09,Not as Described,390.3
RET-003632,ITEM-00005651,ORD-0001981,,Damaged,907.48
RET-003633,ITEM-00060427,ORD-0003193,,Wrong Item,130.23
RET-003634,ITEM-00065502,ORD-0011376,,Wrong Item,705.3
RET-003635,ITEM-00034343,ORD-0010231,,Damaged,322.2
RET-003636,ITEM-00029126,ORD-0015430,2023-04-09,Damaged,482.0
RET-003637,ITEM-00006501,ORD-0002097,2023-06-01,Damaged,336.9
RET-003638,ITEM-00067333,ORD-0019973,,Changed Mind,436.55
RET-003639,ITEM-00051365,ORD-0002861,,Changed Mind,104.68
RET-003640,ITEM-00018526,ORD-0024256,2024-01-04,Changed Mind,549.18
RET-003641,ITEM-00003611,ORD-0002372,2023-06-05,Changed Mind,146.45
RET-003642,ITEM-00047993,ORD-0019497,,Changed Mind,37.58
RET-003643,ITEM-00023443,ORD-0021296,,Not as Described,97.07
RET-003644,ITEM-00017452,ORD-0024015,2023-06-09,Damaged,547.12
RET-003645,ITEM-00017663,ORD-0013126,,Late Delivery,132.76
RET-003646,ITEM-00000791,ORD-0024796,2022-06-11,Late Delivery,43.92
RET-003647,ITEM-00032402,ORD-0018437,,Late Delivery,433.65
RET-003648,ITEM-00017085,ORD-0001256,,Late Delivery,550.9
RET-003649,ITEM-00008509,ORD-0017700,,Wrong Item,58.14
RET-003650,ITEM-00035085,ORD-0024149,,Late Delivery,216.63
RET-003651,ITEM-00059238,ORD-0005986,,Wrong Item,40.11
RET-003652,ITEM-00010132,ORD-0005561,,Late Delivery,185.92
RET-003653,ITEM-00040682,ORD-0021699,,Damaged,955.05
RET-003654,ITEM-00018608,ORD-0013399,,Not as Described,236.72
RET-003655,ITEM-00065805,ORD-0015337,,Damaged,87.03
RET-003656,ITEM-00068378,ORD-0016027,,Changed Mind,214.83
RET-003657,ITEM-00028368,ORD-0021281,,Changed Mind,201.3
RET-003658,ITEM-00056714,ORD-0002640,2024-01-10,Changed Mind,263.86
RET-003659,ITEM-00060305,ORD-0006990,,Not as Described,73.0
RET-003660,ITEM-00030078,ORD-0010564,,Not as Described,550.83
RET-003661,ITEM-00051921,ORD-0007273,,Wrong Item,737.91
RET-003662,ITEM-00017270,ORD-0005063,,Late Delivery,204.85
RET-003663,ITEM-00012782,ORD-0020866,,Late Delivery,197.1
RET-003664,ITEM-00043597,ORD-0009025,2023-02-01,Changed Mind,868.7
RET-003665,ITEM-00018186,ORD-0013784,,Wrong Item,177.64
RET-003666,ITEM-00005618,ORD-0011256,,Changed Mind,599.25
RET-003667,ITEM-00068418,ORD-0016956,2022-01-12,Damaged,1125.3
RET-003668,ITEM-00010296,ORD-0012556,2022-07-03,Changed Mind,158.6
RET-003669,ITEM-00045467,ORD-0019068,2024-07-10,Damaged,696.88
RET-003670,ITEM-00002254,ORD-0021535,2023-10-05,Wrong Item,153.57
RET-003671,ITEM-00006358,ORD-0004610,,Changed Mind,84.3
RET-003672,ITEM-00044775,ORD-0018936,,Not as Described,577.71
RET-003673,ITEM-00042431,ORD-0001049,,Damaged,148.0
RET-003674,ITEM-00000115,ORD-0021295,,Damaged,53.7
RET-003675,ITEM-00008981,ORD-0021466,2023-02-03,Changed Mind,187.08
RET-003676,ITEM-00053507,ORD-0016106,,Late Delivery,205.49
RET-003677,ITEM-00007268,ORD-0015092,,Changed Mind,488.94
RET-003678,ITEM-00063855,ORD-0022500,,Damaged,241.54
RET-003679,ITEM-00033800,ORD-0013292,2024-03-12,Not as Described,305.52
RET-003680,ITEM-00044094,ORD-0012867,,Changed Mind,523.23
RET-003681,ITEM-00062057,ORD-0000680,,Changed Mind,193.85
RET-003682,ITEM-00040588,ORD-0003092,,Damaged,50.54
RET-003683,ITEM-00065694,ORD-0011363,,Not as Described,446.8
RET-003684,ITEM-00041942,ORD-0009944,2024-07-11,Changed Mind,151.5
RET-003685,ITEM-00048397,ORD-0016374,,Not as Described,162.72
RET-003686,ITEM-00069234,ORD-0006737,,Wrong Item,263.28
RET-003687,ITEM-00057058,ORD-0021741,,Wrong Item,917.55
RET-003688,ITEM-00025296,ORD-0018004,,Wrong Item,248.12
RET-003689,ITEM-00032299,ORD-0014918,,Wrong Item,223.05
RET-003690,ITEM-00019617,ORD-0015999,2024-12-11,Changed Mind,308.16
RET-003691,ITEM-00062541,ORD-0007053,2024-05-07,Changed Mind,365.25
RET-003692,ITEM-00008056,ORD-0004473,,Late Delivery,499.02
RET-003693,ITEM-00026324,ORD-0011316,,Not as Described,399.28
RET-003694,ITEM-00066274,ORD-0005746,,Late Delivery,431.43
RET-003695,ITEM-00048423,ORD-0011095,,Late Delivery,105.7
RET-003696,ITEM-00020568,ORD-0019864,2023-09-09,Damaged,97.98
RET-003697,ITEM-00048191,ORD-0023159,,Not as Described,213.29
RET-003698,ITEM-00041142,ORD-0007497,,Wrong Item,631.68
RET-003699,ITEM-00064114,ORD-0001415,2022-08-09,Changed Mind,782.2
RET-003700,ITEM-00027011,ORD-0023096,,Late Delivery,191.1
RET-003701,ITEM-00064141,ORD-0015184,2023-04-06,Not as Described,984.25
RET-003702,ITEM-00023439,ORD-0019696,,Wrong Item,356.07
RET-003703,ITEM-00055524,ORD-0018875,2023-09-05,Changed Mind,24.18
RET-003704,ITEM-00011915,ORD-0010443,,Wrong Item,105.96
RET-003705,ITEM-00032764,ORD-0012657,,Changed Mind,526.45
RET-003706,ITEM-00016814,ORD-0020931,,Wrong Item,264.76
RET-003707,ITEM-00031115,ORD-0021640,,Late Delivery,990.6
RET-003708,ITEM-00003511,ORD-0018731,,Not as Described,5.52
RET-003709,ITEM-00057459,ORD-0007721,,Late Delivery,233.15
RET-003710,ITEM-00003150,ORD-0001720,2024-11-08,Wrong Item,242.36
RET-003711,ITEM-00059082,ORD-0010453,2022-09-08,Late Delivery,23.46
RET-003712,ITEM-00023460,ORD-0015995,,Changed Mind,97.2
RET-003713,ITEM-00047937,ORD-0022374,,Wrong Item,204.24
RET-003714,ITEM-00057200,ORD-0008785,,Late Delivery,141.0
RET-003715,ITEM-00056841,ORD-0023512,,Wrong Item,733.32
RET-003716,ITEM-00014294,ORD-0009598,,Late Delivery,105.94
RET-003717,ITEM-00024426,ORD-0010769,,Late Delivery,1150.25
RET-003718,ITEM-00042409,ORD-0008357,,Late Delivery,923.25
RET-003719,ITEM-00068673,ORD-0009157,,Changed Mind,202.14
RET-003720,ITEM-00015822,ORD-0002794,2023-08-07,Changed Mind,959.48
RET-003721,ITEM-00011330,ORD-0023017,,Changed Mind,270.12
RET-003722,ITEM-00038698,ORD-0009581,2022-07-08,Damaged,478.98
RET-003723,ITEM-00015886,ORD-0011533,2023-03-02,Not as Described,303.26
RET-003724,ITEM-00008556,ORD-0011210,2024-05-11,Late Delivery,748.48
RET-003725,ITEM-00041315,ORD-0017985,2023-09-11,Wrong Item,371.66
RET-003726,ITEM-00039267,ORD-0015731,,Damaged,132.09
RET-003727,ITEM-00044407,ORD-0003674,,Changed Mind,416.76
RET-003728,ITEM-00051393,ORD-0017976,,Damaged,197.85
RET-003729,ITEM-00006244,ORD-0013679,,Late Delivery,200.67
RET-003730,ITEM-00030383,ORD-0024139,,Damaged,317.32
RET-003731,ITEM-00047907,ORD-0000172,,Wrong Item,254.1
RET-003732,ITEM-00061747,ORD-0024677,,Not as Described,275.5
RET-003733,ITEM-00064334,ORD-0024671,2023-05-07,Damaged,739.84
RET-003734,ITEM-00013797,ORD-0020650,2024-05-06,Not as Described,447.92
RET-003735,ITEM-00047665,ORD-0019836,,Late Delivery,171.16
RET-003736,ITEM-00023053,ORD-0007963,,Not as Described,707.4
RET-003737,ITEM-00042114,ORD-0004428,2022-06-08,Changed Mind,117.31
RET-003738,ITEM-00056869,ORD-0015298,,Wrong Item,200.96
RET-003739,ITEM-00031222,ORD-0004070,,Not as Described,772.35
RET-003740,ITEM-00050627,ORD-0010901,2024-03-05,Damaged,504.65
RET-003741,ITEM-00054135,ORD-0017669,,Wrong Item,462.52
RET-003742,ITEM-00022660,ORD-0017772,,Damaged,702.45
RET-003743,ITEM-00064283,ORD-0016257,,Changed Mind,366.92
RET-003744,ITEM-00016022,ORD-0006459,2024-09-05,Changed Mind,1052.15
RET-003745,ITEM-00016696,ORD-0000313,,Late Delivery,668.34
RET-003746,ITEM-00000067,ORD-0003274,,Wrong Item,80.06
RET-003747,ITEM-00005207,ORD-0011303,,Damaged,132.26
RET-003748,ITEM-00062608,ORD-0014942,2024-01-01,Changed Mind,472.75
RET-003749,ITEM-00051440,ORD-0019120,,Changed Mind,134.8
RET-003750,ITEM-00022278,ORD-0017862,,Late Delivery,835.9
RET-003751,ITEM-00048865,ORD-0021576,,Changed Mind,397.7
RET-003752,ITEM-00020222,ORD-0017337,2022-05-08,Changed Mind,588.4
RET-003753,ITEM-00007183,ORD-0022836,,Late Delivery,62.11
RET-003754,ITEM-00020400,ORD-0005129,2024-04-07,Late Delivery,355.83
RET-003755,ITEM-00061965,ORD-0016187,,Wrong Item,225.97
RET-003756,ITEM-00009883,ORD-0016543,2023-04-11,Changed Mind,115.97
RET-003757,ITEM-00024882,ORD-0022057,,Damaged,412.44
RET-003758,ITEM-00016775,ORD-0023442,2024-09-08,Not as Described,723.18
RET-003759,ITEM-00035074,ORD-0014629,,Damaged,70.8
RET-003760,ITEM-00051765,ORD-0015886,,Changed Mind,781.3
RET-003761,ITEM-00009195,ORD-0024426,,Changed Mind,986.28
RET-003762,ITEM-00040193,ORD-0008880,,Late Delivery,129.3
RET-003763,ITEM-00017350,ORD-0017509,,Wrong Item,301.24
RET-003764,ITEM-00045065,ORD-0011779,,Wrong Item,375.2
RET-003765,ITEM-00043665,ORD-0005765,2024-05-08,Damaged,778.75
RET-003766,ITEM-00018455,ORD-0007927,,Changed Mind,688.6
RET-003767,ITEM-00002693,ORD-0011743,,Unknown,184.92
RET-003768,ITEM-00036544,ORD-0002825,2024-01-07,Late Delivery,660.36
RET-003769,ITEM-00038376,ORD-0009420,,Late Delivery,644.28
RET-003770,ITEM-00011741,ORD-0016605,,Wrong Item,475.16
RET-003771,ITEM-00004731,ORD-0020749,,Damaged,65.84
RET-003772,ITEM-00013801,ORD-0019948,2024-10-04,Changed Mind,158.89
RET-003773,ITEM-00017611,ORD-0010555,2024-05-07,Changed Mind,328.71
RET-003774,ITEM-00029268,ORD-0000024,2023-05-04,Not as Described,761.4
RET-003775,ITEM-00020097,ORD-0018513,,Late Delivery,815.7
RET-003776,ITEM-00064413,ORD-0007849,,Wrong Item,25.36
RET-003777,ITEM-00068740,ORD-0013935,2024-06-10,Damaged,106.02
RET-003778,ITEM-00027510,ORD-0022821,2022-06-05,Late Delivery,80.28
RET-003779,ITEM-00064899,ORD-0021028,2024-05-04,Changed Mind,818.5
RET-003780,ITEM-00007211,ORD-0000204,,Wrong Item,426.63
RET-003781,ITEM-00048943,ORD-0006476,,Changed Mind,205.69
RET-003782,ITEM-00009125,ORD-0007140,,Wrong Item,110.24
RET-003783,ITEM-00000599,ORD-0010061,,Not as Described,479.3
RET-003784,ITEM-00043902,ORD-0011813,,Not as Described,119.28
RET-003785,ITEM-00015667,ORD-0013547,,Damaged,193.19
RET-003786,ITEM-00061543,ORD-0007225,,Wrong Item,93.05
RET-003787,ITEM-00067008,ORD-0020062,2023-06-02,Wrong Item,62.5
RET-003788,ITEM-00059679,ORD-0008111,2022-02-08,Wrong Item,381.76
RET-003789,ITEM-00060585,ORD-0000355,,Damaged,836.76
RET-003790,ITEM-00048646,ORD-0009370,,Late Delivery,24.39
RET-003791,ITEM-00058742,ORD-0006992,2024-05-09,Wrong Item,109.14
RET-003792,ITEM-00036694,ORD-0022504,,Changed Mind,253.9
RET-003793,ITEM-00062126,ORD-0023051,2024-11-02,Not as Described,432.96
RET-003794,ITEM-00053201,ORD-0014962,2024-02-03,Not as Described,123.87
RET-003795,ITEM-00013817,ORD-0007571,,Not as Described,1191.85
RET-003796,ITEM-00022618,ORD-0024266,,Damaged,746.13
RET-003797,ITEM-00006541,ORD-0023958,,Late Delivery,176.04
RET-003798,ITEM-00041563,ORD-0020475,,Late Delivery,233.0
RET-003799,ITEM-00002064,ORD-0024817,2023-02-05,Unknown,615.56
RET-003800,ITEM-00020569,ORD-0019227,2022-10-05,Not as Described,601.4
RET-003801,ITEM-00023627,ORD-0011308,,Wrong Item,464.08
RET-003802,ITEM-00003870,ORD-0006662,,Wrong Item,560.04
RET-003803,ITEM-00060936,ORD-0005547,,Changed Mind,112.29
RET-003804,ITEM-00000910,ORD-0014854,,Late Delivery,1150.15
RET-003805,ITEM-00029731,ORD-0003168,,Not as Described,41.85
RET-003806,ITEM-00067479,ORD-0023155,,Wrong Item,465.28
RET-003807,ITEM-00012909,ORD-0013949,,Not as Described,231.47
RET-003808,ITEM-00061219,ORD-0006522,,Not as Described,1169.75
RET-003809,ITEM-00063219,ORD-0006915,,Not as Described,347.28
RET-003810,ITEM-00006099,ORD-0024513,2024-08-05,Not as Described,1195.05
RET-003811,ITEM-00042831,ORD-0011553,,Damaged,167.94
RET-003812,ITEM-00044821,ORD-0011396,,Damaged,144.08
RET-003813,ITEM-00064506,ORD-0020467,,Changed Mind,511.0
RET-003814,ITEM-00039224,ORD-0020892,2024-04-09,Not as Described,216.16
RET-003815,ITEM-00004773,ORD-0012812,,Wrong Item,156.09
RET-003816,ITEM-00047471,ORD-0006447,,Wrong Item,185.0
RET-003817,ITEM-00035586,ORD-0006910,,Late Delivery,703.92
RET-003818,ITEM-00050975,ORD-0000927,2024-02-09,Damaged,176.02
RET-003819,ITEM-00038840,ORD-0010365,,Late Delivery,217.65
RET-003820,ITEM-00045435,ORD-0016495,,Damaged,194.49
RET-003821,ITEM-00005499,ORD-0017017,,Changed Mind,77.04
RET-003822,ITEM-00026904,ORD-0018548,,Damaged,608.52
RET-003823,ITEM-00018215,ORD-0000051,,Damaged,845.4
RET-003824,ITEM-00005025,ORD-0004011,,Not as Described,149.46
RET-003825,ITEM-00039876,ORD-0017878,2023-10-06,Changed Mind,239.24
RET-003826,ITEM-00025166,ORD-0000804,,Wrong Item,453.36
RET-003827,ITEM-00060172,ORD-0005796,,Changed Mind,236.64
RET-003828,ITEM-00040047,ORD-0003095,,Changed Mind,609.9
RET-003829,ITEM-00012543,ORD-0009535,2024-02-08,Late Delivery,203.01
RET-003830,ITEM-00041773,ORD-0016084,,Damaged,212.32
RET-003831,ITEM-00061812,ORD-0022256,2022-04-10,Not as Described,138.66
RET-003832,ITEM-00041366,ORD-0013736,2023-07-03,Late Delivery,236.6
RET-003833,ITEM-00015491,ORD-0020813,,Late Delivery,753.4
RET-003834,ITEM-00033365,ORD-0007990,2023-03-05,Late Delivery,24.4
RET-003835,ITEM-00000118,ORD-0011405,2024-02-10,Damaged,92.75
RET-003836,ITEM-00042491,ORD-0018988,,Not as Described,493.7
RET-003837,ITEM-00028939,ORD-0009682,,Damaged,287.4
RET-003838,ITEM-00036704,ORD-0007004,2024-12-08,Late Delivery,975.08
RET-003839,ITEM-00029047,ORD-0005158,,Late Delivery,120.53
RET-003840,ITEM-00014388,ORD-0016260,2024-07-05,Damaged,526.83
RET-003841,ITEM-00056653,ORD-0006159,,Not as Described,1166.15
RET-003842,ITEM-00018235,ORD-0019897,,Wrong Item,125.67
RET-003843,ITEM-00004837,ORD-0003781,,Changed Mind,220.26
RET-003844,ITEM-00018452,ORD-0001204,,Wrong Item,565.83
RET-003845,ITEM-00036865,ORD-0016565,,Late Delivery,23.8
RET-003846,ITEM-00034508,ORD-0023792,,Not as Described,291.92
RET-003847,ITEM-00003728,ORD-0013441,2023-04-01,Wrong Item,193.44
RET-003848,ITEM-00011467,ORD-0018633,2024-11-04,Damaged,725.24
RET-003849,ITEM-00016211,ORD-0011905,,Damaged,880.88
RET-003850,ITEM-00061956,ORD-0004738,,Damaged,56.67
RET-003851,ITEM-00045612,ORD-0003475,,Not as Described,87.1
RET-003852,ITEM-00020211,ORD-0017020,,Damaged,268.92
RET-003853,ITEM-00013712,ORD-0017346,,Changed Mind,180.76
RET-003854,ITEM-00001709,ORD-0018907,2024-11-06,Not as Described,137.17
RET-003855,ITEM-00008564,ORD-0008270,2024-10-06,Wrong Item,697.35
RET-003856,ITEM-00021880,ORD-0004893,,Changed Mind,394.32
RET-003857,ITEM-00048535,ORD-0019034,,Changed Mind,299.65
RET-003858,ITEM-00069431,ORD-0014042,,Late Delivery,1176.7
RET-003859,ITEM-00054390,ORD-0021550,,Not as Described,202.88
RET-003860,ITEM-00039558,ORD-0013335,,Changed Mind,272.94
RET-003861,ITEM-00010300,ORD-0011491,,Changed Mind,200.01
RET-003862,ITEM-00029272,ORD-0011699,2023-11-08,Not as Described,486.24
RET-003863,ITEM-00014455,ORD-0015101,2023-12-04,Damaged,148.29
RET-003864,ITEM-00038747,ORD-0019293,2024-03-10,Wrong Item,391.4
RET-003865,ITEM-00042339,ORD-0020349,2023-09-08,Damaged,331.56
RET-003866,ITEM-00041392,ORD-0005216,,Late Delivery,16.28
RET-003867,ITEM-00065763,ORD-0010197,,Unknown,246.24
RET-003868,ITEM-00042344,ORD-0013949,,Changed Mind,275.13
RET-003869,ITEM-00058561,ORD-0017387,,Changed Mind,5.08
RET-003870,ITEM-00017660,ORD-0014255,2023-02-01,Late Delivery,861.48
RET-003871,ITEM-00049744,ORD-0010933,,Changed Mind,694.38
RET-003872,ITEM-00036170,ORD-0019337,2022-12-05,Late Delivery,362.7
RET-003873,ITEM-00061751,ORD-0020097,2024-10-04,Not as Described,128.4
RET-003874,ITEM-00048525,ORD-0001710,,Damaged,136.28
RET-003875,ITEM-00069376,ORD-0010168,2022-01-04,Changed Mind,147.04
RET-003876,ITEM-00030322,ORD-0009655,,Changed Mind,437.25
RET-003877,ITEM-00060338,ORD-0021097,2023-12-12,Not as Described,473.76
RET-003878,ITEM-00038097,ORD-0009773,2023-07-02,Changed Mind,282.1
RET-003879,ITEM-00058245,ORD-0012665,2023-05-10,Changed Mind,258.66
RET-003880,ITEM-00023601,ORD-0024545,,Late Delivery,737.7
RET-003881,ITEM-00010647,ORD-0010669,,Damaged,518.44
RET-003882,ITEM-00008837,ORD-0021100,,Damaged,771.95
RET-003883,ITEM-00046279,ORD-0022740,2023-08-07,Late Delivery,21.78
RET-003884,ITEM-00063416,ORD-0023949,,Not as Described,342.15
RET-003885,ITEM-00043529,ORD-0012077,2024-01-12,Changed Mind,1082.35
RET-003886,ITEM-00018368,ORD-0009544,2024-01-06,Changed Mind,457.14
RET-003887,ITEM-00055345,ORD-0009215,2024-11-02,Late Delivery,703.41
RET-003888,ITEM-00032676,ORD-0001318,,Late Delivery,37.65
RET-003889,ITEM-00057399,ORD-0021554,2022-05-05,Late Delivery,383.96
RET-003890,ITEM-00039949,ORD-0015468,,Wrong Item,238.11
RET-003891,ITEM-00038503,ORD-0001911,2022-01-08,Damaged,820.68
RET-003892,ITEM-00057571,ORD-0003571,2022-06-04,Changed Mind,34.62
RET-003893,ITEM-00038242,ORD-0011438,,Late Delivery,489.54
RET-003894,ITEM-00012671,ORD-0000494,,Wrong Item,203.64
RET-003895,ITEM-00029615,ORD-0018354,2022-04-06,Late Delivery,27.72
RET-003896,ITEM-00019320,ORD-0024407,2022-01-12,Not as Described,254.9
RET-003897,ITEM-00054370,ORD-0006709,2024-08-12,Damaged,227.54
RET-003898,ITEM-00066253,ORD-0014299,,Damaged,217.8
RET-003899,ITEM-00055444,ORD-0005695,2022-11-06,Not as Described,40.78
RET-003900,ITEM-00040012,ORD-0024902,,Not as Described,941.0
RET-003901,ITEM-00042211,ORD-0015208,2022-02-03,Not as Described,192.86
RET-003902,ITEM-00004370,ORD-0005401,2024-10-03,Late Delivery,135.74
RET-003903,ITEM-00001558,ORD-0009419,,Damaged,395.76
RET-003904,ITEM-00035393,ORD-0011177,,Late Delivery,341.72
RET-003905,ITEM-00049471,ORD-0014981,,Not as Described,681.3
RET-003906,ITEM-00001657,ORD-0005446,2023-01-06,Not as Described,806.0
RET-003907,ITEM-00017540,ORD-0012420,2022-06-11,Damaged,97.34
RET-003908,ITEM-00010648,ORD-0003879,,Late Delivery,385.0
RET-003909,ITEM-00036521,ORD-0006054,,Damaged,56.88
RET-003910,ITEM-00013422,ORD-0005866,2024-02-07,Changed Mind,478.72
RET-003911,ITEM-00021678,ORD-0000272,,Not as Described,1211.6
RET-003912,ITEM-00036289,ORD-0011183,,Not as Described,305.66
RET-003913,ITEM-00005608,ORD-0004099,2023-07-05,Changed Mind,91.32
RET-003914,ITEM-00040209,ORD-0007654,,Late Delivery,1032.4
RET-003915,ITEM-00059094,ORD-0011669,2022-10-06,Damaged,193.13
RET-003916,ITEM-00052796,ORD-0024809,,Late Delivery,188.53
RET-003917,ITEM-00033425,ORD-0011984,,Wrong Item,696.87
RET-003918,ITEM-00019167,ORD-0010802,,Wrong Item,588.52
RET-003919,ITEM-00031966,ORD-0023429,2023-01-02,Wrong Item,138.2
RET-003920,ITEM-00008616,ORD-0012329,2023-07-02,Late Delivery,445.06
RET-003921,ITEM-00018454,ORD-0017168,2022-04-05,Late Delivery,218.34
RET-003922,ITEM-00004690,ORD-0009534,2022-10-10,Late Delivery,659.49
RET-003923,ITEM-00037925,ORD-0017702,2024-10-05,Late Delivery,109.67
RET-003924,ITEM-00016642,ORD-0015016,,Changed Mind,669.96
RET-003925,ITEM-00013691,ORD-0009149,,Unknown,126.48
RET-003926,ITEM-00005032,ORD-0019854,,Changed Mind,68.04
RET-003927,ITEM-00020478,ORD-0017764,2023-04-04,Changed Mind,654.95
RET-003928,ITEM-00055029,ORD-0010278,2024-12-10,Damaged,174.88
RET-003929,ITEM-00059955,ORD-0009511,,Late Delivery,188.7
RET-003930,ITEM-00036568,ORD-0003681,,Changed Mind,393.66
RET-003931,ITEM-00005351,ORD-0023327,2022-12-12,Wrong Item,134.67
RET-003932,ITEM-00021937,ORD-0009346,2024-05-08,Damaged,438.99
